LOGO_URL,NAME,BRAND_CODE
https://image-resize.fetchrewards.com/brands/6d1592c9f32dd9c809654c2e26e1d3c166a73072.png,Chosen Foods,CHOSEN FOODS
https://image-resize.fetchrewards.com/brands/beab57651d63f427eff0669d130a1541b4f7f767.png,Brew Dr,BREW DR
https://image-resize.fetchrewards.com/brands/8715831fbb6b1c1cefad7134102cbfd712b0a8f8.png,Bonduelle,READY PAC BISTRO
http://image-resize.fetchrewards.com/brands/46cf622bde41858c81760431d3b125e5b722309f.png,Chewy,CHEWY
http://image-resize.fetchrewards.com/brands/4c38b4b4d2f17a432b549aaba949fcb2ec3083d6.png,Ferrero Group,FAMOUS AMOS
https://image-resize.fetchrewards.com/brands/e5b3925d6d98e95df544d6ee4331ec7b125c0f1c.png,Ferrero Group,KEEBLER SWEET TREATS
https://image-resize.fetchrewards.com/brands/9996a33bcb8ae3a58f6d783c7289185a38b0092a.png,Frutero,FRUTERO
https://image-resize.fetchrewards.com/brands/be7e409df5a135fd2b55c03556b4b31ca5376b74.png,General Mills,BISQUICK
http://image-resize.fetchrewards.com/brands/7ce7af9d7e14ac77552ce34b799ea9b89353e47f.png,General Mills,GROW FOR GOOD
https://image-resize.fetchrewards.com/brands/5d74c72e032fe20f7cdb727ffc49028631862bc7.png,General Mills,PILLSBURY TOASTER STRUDEL
https://image-resize.fetchrewards.com/brands/adfd16ce4958926c3ec9dccd6cd3cb29cb1282a9.png,General Mills,REMIX
https://image-resize.fetchrewards.com/brands/62492575c98a95ad0d8d2bbe9a1f542fc38f2896.png,General Mills,HAAGEN DAZS CULTURED CREME
https://image-resize.fetchrewards.com/brands/6147f5b0ad4b392c7dfb6387c1929a5349cb20af.png,General Mills,HALO TOP BAKING
https://image-resize.fetchrewards.com/brands/c9712fa25717c35120a1523c78e49faad365c4e6.png,General Mills,WILDE TERRA
https://image-resize.fetchrewards.com/brands/bca56e9cdebf7c68f8a721d500e41d3881dbd697.png,General Mills,GENERAL MILLS CEREAL
https://image-resize.fetchrewards.com/brands/3710d5d09cc220903cb6f7478d60563978653da2.png,General Mills,LIBERTE
https://image-resize.fetchrewards.com/brands/c98da48efe16d792def01213d099960b00abe1c6.png,General Mills,FRUIT GUSHERS
https://image-resize.fetchrewards.com/brands/00fb68fa678645ff45ad2ead6e4631cd5168eba8.png,General Mills,MUIR GLEN
https://image-resize.fetchrewards.com/brands/ebde16d9ebfd1ce821fc80d16af746e31442386b.png,General Mills,WONDERWORKS
https://image-resize.fetchrewards.com/brands/dd745a33d33c3d12b6a2bddfa4fd738ff816ea5f.png,General Mills,WHEATIES
https://image-resize.fetchrewards.com/brands/5d440bee31e308fc1a1ca1cdd4996946e740f271.png,General Mills,IMMACULATE BAKING CO
https://image-resize.fetchrewards.com/brands/e8eea1239a1fd43eb7bfccaea989f9c3e27a57aa.png,General Mills,GOLD MEDAL
https://image-resize.fetchrewards.com/brands/ecf8c8bdb1ea1a3d0d871aaf8145a3130f2c4788.png,General Mills,TOTAL
https://image-resize.fetchrewards.com/brands/41a419ea76b04bdfb602775710426d5d6b98cf67.png,General Mills,OATMEAL CRISP
https://image-resize.fetchrewards.com/brands/c53bf849b9155d7ca8fbc0e5f406c57ad785300f.png,General Mills,KIX
https://image-resize.fetchrewards.com/brands/66ca4c2bc4687ae5d0f59525b84e79baae5dfca2.png,General Mills,PLENTIFULL
https://image-resize.fetchrewards.com/brands/ef5abd056556fb71dfe134dc59cc8f0df16a52b8.png,General Mills,MOTTS
https://image-resize.fetchrewards.com/brands/6edc26bcb83e00c63f85a18da76d0142df642373.png,General Mills,FRUIT ROLL UPS
https://image-resize.fetchrewards.com/brands/71fe2c6d35ef116685723e8642e0e61ebca62109.png,General Mills,FRUIT BY THE FOOT
https://image-resize.fetchrewards.com/brands/419353b3e9431147cf29b258156945bf7f80f609.png,General Mills,COOKIE CRISP
https://image-resize.fetchrewards.com/brands/078590b6364afc1690755c53f2e1305f9d6b1e0d.png,General Mills,OLD EL PASO
https://image-resize.fetchrewards.com/brands/f34b1d6e66b597e219143ddf2a1b87a536eb19ce.png,General Mills,RATIO
https://image-resize.fetchrewards.com/brands/ada15fa58f070ae9a5846b1aec2e1a52cb4253b7.png,General Mills,MOUNTAIN HIGH
https://image-resize.fetchrewards.com/brands/37381668dd28ca85acbcad29fb24f6eebd6fc765.png,General Mills,YOPLAIT
https://image-resize.fetchrewards.com/brands/021f733b5d14fc0c7256d7283ecb69f10d4a9b1b.png,General Mills,OUI BY YOPLAIT
https://image-resize.fetchrewards.com/brands/7e67078964d02e7a85bc0e2381e44f53567b6d58.png,General Mills,YOPLAIT GOGURT
https://image-resize.fetchrewards.com/brands/1d97b76e6afa989caa3dda19deef6a0164a2d1af.png,General Mills,AUTUMNS GOLD
https://image-resize.fetchrewards.com/brands/0ff72fd3daf121dea9957eebbe80b59f6f95951e.png,General Mills,BASIC 4
https://image-resize.fetchrewards.com/brands/e56d222c173a49ed90bf66dfccdf984d4953a21f.png,General Mills,TOTINOS
https://image-resize.fetchrewards.com/brands/28b2cff086f3dbc4dcac13e2af54b523656b8313.png,General Mills,BUGLES
https://image-resize.fetchrewards.com/brands/c9635a4df6ac414a6d2b941dd4d5fe435305d8ae.png,General Mills,MONSTERS CEREAL
https://image-resize.fetchrewards.com/brands/7ce9d8cfee5a44ef1a82c296a69d3ff2ab2673fc.png,General Mills,EPIC
https://image-resize.fetchrewards.com/brands/5fcaa47878edc49dd5c56455b6142522d5a9ec88.png,General Mills,GARDETTOS
https://image-resize.fetchrewards.com/brands/6fe84af3624a57c9bafb48fc1fab82961c9d2cb4.png,General Mills,GOLDEN GRAHAMS
https://image-resize.fetchrewards.com/brands/b1c8e86d8755e546bcde6f8c543123a7a17a5107.png,General Mills,LUCKY CHARMS
https://image-resize.fetchrewards.com/brands/0e3742ba26a1d73d9a7b381cafd263f9e62b88fc.png,General Mills,TRIX
https://image-resize.fetchrewards.com/brands/7f46c8302a206e61b2b34d6996ae7781d77b06ec.png,General Mills,REESES PUFFS
https://image-resize.fetchrewards.com/brands/110e0dcc6faa20c038bf704733e1f4220eb9735e.png,General Mills,LARABAR
https://image-resize.fetchrewards.com/brands/1c2f8da0241fcd931bf17c290140051fa25e9735.png,General Mills,NATURE VALLEY
https://image-resize.fetchrewards.com/brands/390fa68b5395e35057115bd9a01c7508a9193dc6.png,General Mills,CASCADIAN FARM
https://image-resize.fetchrewards.com/brands/60f95955f1223716bdc9dcb44c519e79cb2bd180.png,General Mills,RAISIN NUT BRAN
https://image-resize.fetchrewards.com/brands/720e85e5b4e2077ad919c6c8712d7b29e80776e0.png,General Mills,PROGRESSO
https://image-resize.fetchrewards.com/brands/614d5dd18e830d477f1cbf8a7391db8df1be0cd1.png,General Mills,GOOD MEASURE
https://image-resize.fetchrewards.com/brands/0b2147ee36d88036ba7ba65e1fd72f5f3e595a62.png,General Mills,FIBER ONE
https://image-resize.fetchrewards.com/brands/0c3107ada1086bde7af36291196e808b33448b49.png,General Mills,CHEERIOS
https://image-resize.fetchrewards.com/brands/ced117c1fa2e183556e9c622ee1a5f8d2fd75b29.png,General Mills,CINNAMON TOAST CRUNCH
https://image-resize.fetchrewards.com/brands/b49a87870859179c757cd693ec42ea7586f6aa42.png,General Mills,BETTY CROCKER
https://image-resize.fetchrewards.com/brands/7e45bd5b26726b83d01b427cba246fa20c0e4fd4.png,General Mills,PILLSBURY
https://image-resize.fetchrewards.com/brands/33b32b1cbf504a03b5c9c2b24d49568d87f50df3.png,General Mills,CHEX
https://image-resize.fetchrewards.com/brands/e325f539c56ac325a53a88075005a80afaa2fe64.png,General Mills,ANNIES HOMEGROWN GROCERY
https://image-resize.fetchrewards.com/brands/a1923b9b704fa8f2ef58b8292623913961e9dd0d.png,General Mills,BLUE BUFFALO
https://image-resize.fetchrewards.com/brands/d7ed1f5c69b3d47899d8aebd924db4525cc3c7dd.png,General Mills,COCOA PUFFS
https://image-resize.fetchrewards.com/brands/07f39857d55239bd27e95e2b6ccca2676f57f1de.png,General Mills,CHEX MIX
https://image-resize.fetchrewards.com/brands/fe95298397faa4c2f8b6e9747112f7981466b02a.png,General Mills,DUNKAROOS
http://image-resize.fetchrewards.com/brands/b904eef9f3581699bec4ec7bf028dacccc74f4ea.jpeg,Colgate-Palmolive,PALMOLIVE
https://image-resize.fetchrewards.com/brands/95ed68ad86dc29d69e1b1c0c077ab8ffd4d76d88.png,Colgate-Palmolive,COLGATE
https://image-resize.fetchrewards.com/brands/606563393059cc5a86c49d9ee88b2ea8ae7b9323.png,Casey's General Store,CASEYS GENERAL STORE
http://image-resize.fetchrewards.com/brands/2c7e1376497633a6b169474794f120fc549a9c85.png,Farmer Boys,FARMER BOYS
https://image-resize.fetchrewards.com/brands/5392b3ae3a56820e00085fa36a6db98ee1248cbd.png,DIAGEO,GUINNESS
https://image-resize.fetchrewards.com/brands/4c5699f41dd8c170ecc1ddb97113cb217b3edb51.png,DIAGEO,BULLEIT
https://image-resize.fetchrewards.com/brands/5a1756c54d05021dcf3b05666065caf9d8cbfa31.png,DIAGEO,CROWN ROYAL 
https://image-resize.fetchrewards.com/brands/21298dd7f5147b41e81bd87fa822bcea5c30a09c.png,DIAGEO,VITA COCO SPIKED
